Year,Recipient,Analysis,Demographic_Group,Demographic,Demo Variable,Smoking_V,Smoking_L,Smoking_U,Smoking_E,Smoking_RSE,Smoking_N,Smokeless_V,Smokeless_L,Smokeless_U,Smokeless_E,Smokeless_RSE,Smokeless_N,Ecig_V,Ecig_L,Ecig_U,Ecig_E,Ecig_RSE,Ecig_N,Any_V,Any_L,Any_U,Any_E,Any_RSE,Any_N
2020,North Dakota,Prevalence,Race,Hispanic,_IMPRACE,24.5,13.6,40.1,6.8,27.8,58,,0.3,14,2.2,99,58,,,,,,,,,,,,
2020,North Dakota,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,34.2,18.6,54.1,9.4,27.5,72,,1.3,11.3,2.2,54.9,72,,,,,,,,,,,,
2020,North Dakota,Prevalence,Age,Age 18 to 24,_AGE_G,16.9,11.8,23.6,3,17.7,211,6.5,3.9,10.8,1.7,26,211,,,,,,,,,,,,
2020,North Dakota,Prevalence,Age,Age 25 to 44,_AGE_G,21.8,18.4,25.5,1.8,8.3,846,8.7,6.8,11,1.1,12.5,848,,,,,,,,,,,,
2020,North Dakota,Prevalence,Age,Age 45 to 64,_AGE_G,17.8,15.3,20.5,1.3,7.5,1404,6.3,4.8,8.2,0.9,13.6,1406,,,,,,,,,,,,
2020,North Dakota,Prevalence,Age,Age 65 or older,_AGE_G,9.8,8.2,11.7,0.9,9.1,1872,2.4,1.7,3.4,0.4,16.8,1888,,,,,,,,,,,,
2020,North Dakota,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,39.2,29.2,50.3,5.4,13.9,185,,1.5,10.3,2,50.2,185,,,,,,,,,,,,
2020,North Dakota,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,23.1,19.8,26.8,1.8,7.7,1122,7.3,5.5,9.5,1,13.9,1128,,,,,,,,,,,,
2020,North Dakota,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,17,14.5,19.8,1.3,7.9,1402,7.9,6.2,10.1,1,12.4,1408,,,,,,,,,,,,
2020,North Dakota,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,6.5,5,8.3,0.8,12.6,1617,3.8,2.7,5.3,0.7,17.6,1625,,,,,,,,,,,,
2020,North Dakota,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,21.5,19.3,23.9,1.2,5.4,2709,7.3,6.1,8.7,0.7,9.2,2721,,,,,,,,,,,,
2020,North Dakota,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,6.5,5,8.3,0.8,12.6,1617,3.8,2.7,5.3,0.7,17.6,1625,,,,,,,,,,,,
2020,North Dakota,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,15.5,13.8,17.4,0.9,5.8,3921,6,5.1,7.2,0.5,8.8,3937,,,,,,,,,,,,
2020,North Dakota,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,32.3,26.2,39.1,3.3,10.2,364,7.9,4.8,12.9,2,25.2,367,,,,,,,,,,,,
2020,North Dakota,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,599,11.4,8.3,15.5,1.8,15.8,597,,,,,,,,,,,,
2020,North Dakota,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1184,8.1,6.1,10.8,1.2,14.7,1182,,,,,,,,,,,,
2020,North Dakota,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2550,4.1,3.2,5.3,0.5,12.5,2549,,,,,,,,,,,,
2021,North Dakota,Prevalence,Total Population,Total Population,,15,13.8,16.4,0.7,4.4,5702,6.1,5.3,7,0.4,7.3,5714,7.4,6.4,8.5,0.5,7.3,5702,23.7,22.2,25.3,0.8,3.3,5683
2021,North Dakota,Prevalence,Sex,Male,_SEX,16.6,14.8,18.5,0.9,5.7,2916,10.9,9.4,12.5,0.8,7.3,2920,9,7.5,10.7,0.8,8.9,2915,29.6,27.4,31.9,1.1,3.8,2906
2021,North Dakota,Prevalence,Sex,Female,_SEX,13.4,11.6,15.3,0.9,6.9,2786,1.1,0.6,1.9,0.3,27.2,2794,5.7,4.5,7.2,0.7,12.3,2787,17.6,15.6,19.8,1.1,6.1,2777
2021,North Dakota,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,13.2,12,14.6,0.6,4.9,5145,5.9,5.1,6.8,0.4,7.4,5158,6,5.1,7.1,0.5,8.4,5145,21.2,19.7,22.7,0.8,3.7,5127
2021,North Dakota,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,5.3,25.8,5,40.8,67,,0.1,4.8,0.7,100.2,67,,3.7,18.5,3.5,41.6,67,20.2,11.2,33.6,5.7,28.2,67
2021,North Dakota,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,3.6,33.8,7.1,58.3,45,,2.2,33.2,6.8,71.3,45,,9.3,41.8,8.3,39.1,45,,11.3,44,8.5,35.2,45
2021,North Dakota,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,35.3,27.7,43.8,4.1,11.7,250,,3.4,11.1,1.9,30.1,251,16.1,10.3,24.3,3.5,22,250,49.9,41.4,58.4,4.4,8.7,250
2021,North Dakota,Prevalence,Race,Hispanic,_IMPRACE,23.6,14.9,35.3,5.2,22.1,92,,2.2,11.7,2.2,43.2,90,16.2,9.5,26.4,4.3,26.2,92,37.6,27,49.4,5.8,15.4,91
2021,North Dakota,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,33.7,22.2,47.5,6.6,19.5,103,,8.5,36.6,7.1,37.8,103,,7.3,30.7,5.8,37,103,51.5,38.6,64.2,6.7,13,103
2021,North Dakota,Prevalence,Age,Age 18 to 24,_AGE_G,7.5,4.9,11.3,1.6,21.1,355,5.9,3.6,9.5,1.5,25.2,354,21.5,17.1,26.6,2.4,11.3,354,28.6,23.5,34.2,2.7,9.5,354
2021,North Dakota,Prevalence,Age,Age 25 to 44,_AGE_G,21.8,19.1,24.8,1.4,6.6,1157,8.8,7.1,10.9,1,10.8,1156,10.1,8.2,12.4,1.1,10.6,1155,31.8,28.7,35,1.6,5,1155
2021,North Dakota,Prevalence,Age,Age 45 to 64,_AGE_G,15.8,13.9,18,1,6.6,1744,5.9,4.7,7.3,0.7,11.3,1751,2.6,1.8,3.7,0.5,19,1748,22.1,19.9,24.5,1.2,5.3,1744
2021,North Dakota,Prevalence,Age,Age 65 or older,_AGE_G,7.5,6.3,8.9,0.7,8.9,2446,2.2,1.6,3,0.4,16.3,2453,,0.3,1.3,0.2,34.2,2445,9.8,8.5,11.4,0.7,7.6,2430
2021,North Dakota,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,36,28.4,44.3,4.1,11.3,260,,4.7,16.2,2.8,31.6,260,16,10.5,23.7,3.4,21,260,49.3,41.2,57.4,4.2,8.5,258
2021,North Dakota,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,20,17.4,22.8,1.4,6.8,1592,7.4,5.8,9.3,0.9,11.9,1594,9.2,7.3,11.6,1.1,11.8,1590,30.7,27.7,33.8,1.6,5.1,1587
2021,North Dakota,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,14.3,12.4,16.5,1,7.3,1849,6.2,4.9,7.8,0.7,11.5,1856,7.4,5.9,9.3,0.9,11.9,1852,23.2,20.7,25.8,1.3,5.5,1843
2021,North Dakota,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.5,4.4,6.9,0.6,11.3,1986,3.9,3,5.1,0.5,13.9,1990,3,2.1,4.2,0.5,17.2,1987,10.9,9.3,12.8,0.9,8.1,1982
2021,North Dakota,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,18.7,17,20.5,0.9,4.7,3701,6.9,5.9,8.1,0.6,8.4,3710,9,7.7,10.5,0.7,7.9,3702,28.7,26.7,30.7,1,3.5,3688
2021,North Dakota,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.5,4.4,6.9,0.6,11.3,1986,3.9,3,5.1,0.5,13.9,1990,3,2.1,4.2,0.5,17.2,1987,10.9,9.3,12.8,0.9,8.1,1982
2021,North Dakota,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,13.2,12,14.5,0.7,4.9,5123,6.3,5.4,7.3,0.5,7.4,5136,5.8,4.9,6.8,0.5,8.5,5125,21.3,19.8,22.9,0.8,3.7,5108
2021,North Dakota,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,27.5,22.6,33,2.6,9.6,500,,2.7,8.9,1.5,31.1,496,18.2,13.9,23.5,2.4,13.4,495,40.8,35.1,46.6,2.9,7.2,496
2021,North Dakota,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,714,10.9,8.1,14.6,1.6,15,712,18.1,14.5,22.4,2,11.1,711,100,100,100,0,0,714
2021,North Dakota,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1633,6.6,5.2,8.5,0.8,12.5,1628,8.5,6.5,11.1,1.1,13.5,1624,14,11.6,16.7,1.3,9.3,1624
2021,North Dakota,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,3355,4.7,3.8,5.8,0.5,10.8,3352,4.3,3.3,5.5,0.5,12.7,3345,8.7,7.4,10.2,0.7,8.2,3344
2022,North Dakota,Prevalence,Total Population,Total Population,,15.1,13.7,16.6,0.7,4.9,3995,6.5,5.7,7.5,0.5,7.3,4009,9,7.8,10.3,0.7,7.3,3999,26,24.3,27.8,0.9,3.4,3982
2022,North Dakota,Prevalence,Sex,Male,_SEX,14.8,12.9,16.8,1,6.7,2022,12,10.3,13.8,0.9,7.4,2033,9.5,7.9,11.4,0.9,9.4,2031,29.7,27.3,32.2,1.3,4.2,2017
2022,North Dakota,Prevalence,Sex,Female,_SEX,15.5,13.5,17.7,1.1,7,1973,0.9,0.5,1.5,0.3,29,1976,8.4,6.6,10.5,1,11.6,1968,22.2,19.8,24.9,1.3,5.8,1965
2022,North Dakota,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,13.9,12.6,15.4,0.7,5.2,3591,6.3,5.4,7.3,0.5,7.8,3607,7.3,6.2,8.6,0.6,8.4,3599,24.2,22.5,26,0.9,3.7,3582
2022,North Dakota,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,3.4,18.8,3.7,44.5,93,,0.8,7.6,1.4,59.4,92,,0.5,8.5,1.6,70.7,91,,6.3,23,4.1,33.3,91
2022,North Dakota,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,2.9,27.5,5.6,58.5,42,,0.6,24.2,4.1,97.2,42,,9.4,39,7.6,36.9,42,,13.5,44.6,8.1,31,42
2022,North Dakota,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,35.6,26.3,46.2,5.1,14.4,128,13.5,7.4,23.3,4,29.3,127,14.7,8.1,25.2,4.3,29.2,127,49.8,39.7,60,5.3,10.6,126
2022,North Dakota,Prevalence,Race,Hispanic,_IMPRACE,18.5,10.5,30.4,5.1,27.3,81,,4,16.7,3.1,36.9,81,23.2,14.2,35.6,5.5,23.6,81,34.5,23.9,46.9,6,17.3,81
2022,North Dakota,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,27.1,16.2,41.7,6.6,24.3,60,,3.7,19.5,3.8,43,60,26.2,15.6,40.6,6.4,24.6,59,48.7,35.1,62.6,7.2,14.8,60
2022,North Dakota,Prevalence,Age,Age 18 to 24,_AGE_G,8.2,5.2,12.8,1.9,23.1,286,6.1,3.8,9.5,1.4,23.2,286,29.9,24.4,36.1,3,10,285,35.8,29.9,42.1,3.1,8.7,286
2022,North Dakota,Prevalence,Age,Age 25 to 44,_AGE_G,19.5,16.7,22.7,1.5,7.9,913,7.9,6.2,10,1,12.3,913,11.1,8.9,13.7,1.2,11,911,31.5,28.2,35,1.8,5.6,908
2022,North Dakota,Prevalence,Age,Age 45 to 64,_AGE_G,17.2,14.9,19.7,1.2,7.2,1239,8.1,6.6,10.1,0.9,10.9,1242,2.7,1.8,4,0.6,20.7,1238,24.9,22.3,27.8,1.4,5.6,1236
2022,North Dakota,Prevalence,Age,Age 65 or older,_AGE_G,9.9,8.3,11.8,0.9,9.1,1557,2.7,1.9,3.7,0.5,17.1,1568,,0.2,1.1,0.2,39.5,1565,12.6,10.8,14.7,1,7.9,1552
2022,North Dakota,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,32.2,24,41.8,4.6,14.2,172,9.1,5.1,15.8,2.7,29.1,174,15.1,9.1,23.8,3.7,24.5,171,46,36.9,55.4,4.8,10.4,170
2022,North Dakota,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,20.6,17.8,23.8,1.5,7.5,1008,9.3,7.4,11.7,1.1,11.6,1015,13.6,11,16.7,1.5,10.8,1013,36.5,32.9,40.2,1.8,5.1,1003
2022,North Dakota,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,14.7,12.6,17.1,1.1,7.8,1261,6.3,5,8,0.8,12.2,1263,8.8,6.9,11.2,1.1,12.4,1262,25.8,23,28.8,1.5,5.7,1259
2022,North Dakota,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.7,4.6,7.2,0.7,11.4,1549,3.4,2.5,4.6,0.5,14.9,1551,3,2.2,4.2,0.5,17.2,1548,10.9,9.3,12.8,0.9,8.2,1545
2022,North Dakota,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,18.7,16.9,20.7,1,5.2,2441,7.7,6.6,9.1,0.6,8.2,2452,11.2,9.6,13.1,0.9,7.8,2446,31.8,29.6,34.2,1.2,3.7,2432
2022,North Dakota,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.7,4.6,7.2,0.7,11.4,1549,3.4,2.5,4.6,0.5,14.9,1551,3,2.2,4.2,0.5,17.2,1548,10.9,9.3,12.8,0.9,8.2,1545
2022,North Dakota,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,13.5,12.1,15.1,0.7,5.5,3497,6.9,5.9,8,0.5,7.8,3507,7.2,6,8.6,0.7,9.1,3500,23.8,22,25.6,0.9,3.9,3486
2022,North Dakota,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,24.2,19.6,29.5,2.5,10.4,421,3.6,2.1,6,0.9,26.3,423,20.4,16,25.6,2.5,12.1,421,39.6,34.2,45.3,2.9,7.2,420
2022,North Dakota,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,515,9.9,7,13.7,1.7,17,515,17,13.1,21.8,2.2,13.1,511,100,100,100,0,0,515
2022,North Dakota,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1090,8.8,6.9,11.2,1.1,12.1,1086,11.5,9,14.5,1.4,12.3,1085,19.1,16.1,22.4,1.6,8.4,1084
2022,North Dakota,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2390,4.7,3.8,5.8,0.5,10.8,2387,6,4.7,7.6,0.7,12.3,2383,10.1,8.6,11.9,0.8,8.3,2382
2019,Ohio,Prevalence,Total Population,Total Population,,20.8,19.6,22,0.6,2.8,12925,4.7,4.1,5.4,0.3,6.8,12974,,,,,,,,,,,,
2019,Ohio,Prevalence,Sex,Male,_SEX,21.6,19.9,23.5,0.9,4.2,5406,8.3,7.3,9.5,0.6,6.9,5427,,,,,,,,,,,,
2019,Ohio,Prevalence,Sex,Female,_SEX,20,18.5,21.5,0.8,3.9,7519,1.4,0.9,2.1,0.3,22.8,7547,,,,,,,,,,,,
2019,Ohio,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,20.3,19.1,21.6,0.6,3,11508,5.3,4.6,6.1,0.4,7.1,11547,,,,,,,,,,,,
2019,Ohio,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,25.3,21.1,30,2.3,9,744,,0.6,2.4,0.4,34.8,750,,,,,,,,,,,,
2019,Ohio,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,3.3,14.7,2.7,38.4,85,,0.1,5.6,0.8,100.2,85,,,,,,,,,,,,
2019,Ohio,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,14.8,56.8,11.3,35,91,,0.3,3.6,0.7,59.6,89,,,,,,,,,,,,
2019,Ohio,Prevalence,Race,Hispanic,_IMPRACE,19.8,13,29,4.1,20.5,212,,1.7,11,2.1,48,214,,,,,,,,,,,,
2019,Ohio,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,27.8,20.2,37,4.3,15.5,285,,3.1,15.9,3,41.6,289,,,,,,,,,,,,
2019,Ohio,Prevalence,Age,Age 18 to 24,_AGE_G,10.1,7.6,13.2,1.4,14.2,602,7.4,5,10.9,1.5,19.8,604,,,,,,,,,,,,
2019,Ohio,Prevalence,Age,Age 25 to 44,_AGE_G,28.1,25.6,30.7,1.3,4.7,2223,6.6,5.4,8.1,0.7,10.6,2228,,,,,,,,,,,,
2019,Ohio,Prevalence,Age,Age 45 to 64,_AGE_G,23.6,21.8,25.5,1,4,4525,3.9,3.2,4.8,0.4,10.3,4534,,,,,,,,,,,,
2019,Ohio,Prevalence,Age,Age 65 or older,_AGE_G,12,10.6,13.6,0.7,6.2,5575,1.9,1.4,2.7,0.3,16.7,5608,,,,,,,,,,,,
2019,Ohio,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,41.8,36.3,47.4,2.8,6.8,819,6.5,4,10.3,1.6,24.2,825,,,,,,,,,,,,
2019,Ohio,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,25.5,23.5,27.6,1.1,4.2,4543,7.2,5.9,8.6,0.7,9.5,4558,,,,,,,,,,,,
2019,Ohio,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,18.8,16.9,20.8,1,5.3,3541,4,3.1,5,0.5,12.1,3552,,,,,,,,,,,,
2019,Ohio,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,9,7.7,10.5,0.7,8,3976,1.9,1.4,2.6,0.3,15.8,3993,,,,,,,,,,,,
2019,Ohio,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,24.9,23.5,26.4,0.8,3,8903,5.7,5,6.6,0.4,7.4,8935,,,,,,,,,,,,
2019,Ohio,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,9,7.7,10.5,0.7,8,3976,1.9,1.4,2.6,0.3,15.8,3993,,,,,,,,,,,,
2019,Ohio,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,18.1,16.9,19.3,0.6,3.4,10757,4.7,4.1,5.5,0.4,7.7,10800,,,,,,,,,,,,
2019,Ohio,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,34,30.6,37.6,1.8,5.2,1756,4.6,3.4,6.2,0.7,15.8,1763,,,,,,,,,,,,
2019,Ohio,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,2352,8.3,6.6,10.4,1,11.5,2338,,,,,,,,,,,,
2019,Ohio,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,3593,5.1,4.1,6.4,0.6,11.4,3582,,,,,,,,,,,,
2019,Ohio,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,6980,3.2,2.5,4.1,0.4,12.1,6968,,,,,,,,,,,,
2020,Ohio,Prevalence,Total Population,Total Population,,19.3,18.3,20.3,0.5,2.5,13757,4.2,3.7,4.7,0.2,5.7,13838,,,,,,,,,,,,
2020,Ohio,Prevalence,Sex,Male,_SEX,19.8,18.5,21.3,0.7,3.6,6249,7.3,6.5,8.2,0.4,6,6303,,,,,,,,,,,,
2020,Ohio,Prevalence,Sex,Female,_SEX,18.8,17.5,20.1,0.7,3.6,7508,1.2,0.9,1.7,0.2,16.9,7535,,,,,,,,,,,,
2020,Ohio,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,19.3,18.3,20.4,0.5,2.7,11983,4.5,4,5.1,0.3,6,12055,,,,,,,,,,,,
2020,Ohio,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,20.2,17.1,23.6,1.6,8.2,910,2.2,1.3,3.6,0.6,25.3,913,,,,,,,,,,,,
2020,Ohio,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,5.6,20,3.6,32.9,131,,0.1,2.8,0.4,100.2,129,,,,,,,,,,,,
2020,Ohio,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,29.1,15.6,47.6,8.4,28.8,86,,0.7,5.6,1.1,54.4,89,,,,,,,,,,,,
2020,Ohio,Prevalence,Race,Hispanic,_IMPRACE,16.2,11.3,22.7,2.9,17.8,286,,2.5,9.6,1.7,34.2,288,,,,,,,,,,,,
2020,Ohio,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,27.2,21.5,33.8,3.2,11.6,361,,2.3,7.9,1.4,31.7,364,,,,,,,,,,,,
2020,Ohio,Prevalence,Age,Age 18 to 24,_AGE_G,10.5,8.2,13.2,1.3,12.1,836,3.3,2.2,5,0.7,21.6,837,,,,,,,,,,,,
2020,Ohio,Prevalence,Age,Age 25 to 44,_AGE_G,25.2,23.2,27.3,1.1,4.2,3151,6.2,5.2,7.3,0.5,8.9,3165,,,,,,,,,,,,
2020,Ohio,Prevalence,Age,Age 45 to 64,_AGE_G,22.6,21.1,24.3,0.8,3.6,5093,4.1,3.5,4.9,0.4,8.8,5123,,,,,,,,,,,,
2020,Ohio,Prevalence,Age,Age 65 or older,_AGE_G,11.2,10,12.6,0.7,6,4677,1.9,1.4,2.6,0.3,14.9,4713,,,,,,,,,,,,
2020,Ohio,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,40.3,35.6,45.2,2.5,6.1,836,5.6,3.9,8,1,18.1,839,,,,,,,,,,,,
2020,Ohio,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,24.8,23.1,26.6,0.9,3.6,4596,5.4,4.6,6.4,0.5,8.7,4635,,,,,,,,,,,,
2020,Ohio,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,17.3,15.8,18.9,0.8,4.6,3830,3.9,3.2,4.8,0.4,10.8,3851,,,,,,,,,,,,
2020,Ohio,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,6.6,5.7,7.6,0.5,7.1,4464,2.3,1.8,2.9,0.3,12,4479,,,,,,,,,,,,
2020,Ohio,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,23.8,22.6,25.1,0.6,2.6,9262,4.8,4.3,5.5,0.3,6.4,9325,,,,,,,,,,,,
2020,Ohio,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,6.6,5.7,7.6,0.5,7.1,4464,2.3,1.8,2.9,0.3,12,4479,,,,,,,,,,,,
2020,Ohio,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,16.6,15.7,17.6,0.5,3,11369,4,3.5,4.5,0.3,6.3,11428,,,,,,,,,,,,
2020,Ohio,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,34.5,31.4,37.7,1.6,4.6,1944,4.8,3.6,6.4,0.7,15,1955,,,,,,,,,,,,
2020,Ohio,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,2680,6.8,5.5,8.3,0.7,10.5,2667,,,,,,,,,,,,
2020,Ohio,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,3604,5.1,4.2,6.2,0.5,10.1,3586,,,,,,,,,,,,
2020,Ohio,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,7473,2.8,2.3,3.4,0.3,9.3,7451,,,,,,,,,,,,
2021,Ohio,Prevalence,Total Population,Total Population,,18,17,19,0.5,2.8,13376,4,3.5,4.5,0.2,6.2,13442,7.8,7.1,8.6,0.4,4.9,13424,25.7,24.6,26.8,0.6,2.2,13333
2021,Ohio,Prevalence,Sex,Male,_SEX,17.9,16.5,19.3,0.7,4,6072,7.6,6.7,8.6,0.5,6.3,6104,9.5,8.4,10.7,0.6,6.2,6097,29.5,27.9,31.2,0.9,2.9,6060
2021,Ohio,Prevalence,Sex,Female,_SEX,18.1,16.8,19.5,0.7,3.8,7304,0.6,0.4,0.9,0.1,20.4,7338,6.3,5.3,7.3,0.5,8,7327,22,20.6,23.6,0.8,3.5,7273
2021,Ohio,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,17.7,16.7,18.7,0.5,3,11734,4.3,3.8,4.8,0.3,6.4,11788,7.8,7.1,8.7,0.4,5.2,11772,25.4,24.3,26.6,0.6,2.4,11695
2021,Ohio,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,19.8,16.4,23.7,1.9,9.4,763,2.7,1.5,4.8,0.8,29.2,774,5.9,3.9,8.8,1.2,20.5,772,25.7,21.8,30,2.1,8.1,761
2021,Ohio,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,3.8,14.5,2.6,34,140,,0.2,3.5,0.6,71.9,141,,2.5,13.2,2.5,42.3,141,13.1,7.6,21.5,3.5,26.6,141
2021,Ohio,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,35.4,23.1,49.9,7,19.7,84,,1,6.9,1.3,48.4,81,,0.5,5.6,1,63.7,81,38.5,25.7,53.1,7.2,18.6,82
2021,Ohio,Prevalence,Race,Hispanic,_IMPRACE,18.9,13.8,25.2,2.9,15.4,298,,1.7,7.4,1.4,38.2,299,14.9,9.4,22.6,3.3,22.5,298,31,24.1,38.8,3.8,12.2,298
2021,Ohio,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,23.7,18.4,30,3,12.6,357,5.2,2.9,9.2,1.5,29.4,359,9.5,5.7,15.2,2.4,24.9,360,32.7,26.5,39.7,3.4,10.3,356
2021,Ohio,Prevalence,Age,Age 18 to 24,_AGE_G,9.9,7.5,12.9,1.4,13.7,778,4.7,3.2,6.9,0.9,19.7,779,24.1,20.4,28.2,2,8.3,779,29.9,25.9,34.3,2.1,7.1,778
2021,Ohio,Prevalence,Age,Age 25 to 44,_AGE_G,22.7,20.7,24.8,1.1,4.7,3091,5.2,4.3,6.4,0.5,10,3099,10.7,9.3,12.3,0.8,7.2,3096,32.4,30.2,34.8,1.2,3.6,3084
2021,Ohio,Prevalence,Age,Age 45 to 64,_AGE_G,21.6,19.9,23.3,0.9,4,4687,4.1,3.4,4.9,0.4,9.6,4701,4.1,3.3,5,0.4,10.5,4700,26.6,24.9,28.4,0.9,3.4,4676
2021,Ohio,Prevalence,Age,Age 65 or older,_AGE_G,11,9.7,12.4,0.7,6.2,4820,1.9,1.4,2.5,0.3,14.8,4863,1,0.7,1.4,0.2,19.8,4849,13.1,11.8,14.6,0.7,5.6,4795
2021,Ohio,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,38.6,33.5,43.8,2.6,6.8,692,6.5,4.5,9.1,1.2,17.9,701,11,7.8,15.4,1.9,17.5,700,47.4,42.1,52.8,2.7,5.8,693
2021,Ohio,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,21.8,20.1,23.6,0.9,4.2,4152,5.6,4.7,6.7,0.5,9.1,4171,9.4,8.1,10.9,0.7,7.6,4164,31.7,29.7,33.8,1.1,3.3,4140
2021,Ohio,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,18.3,16.7,20,0.8,4.7,3738,3.5,2.8,4.4,0.4,11.7,3756,9.3,8,10.8,0.7,7.8,3751,26.5,24.6,28.5,1,3.8,3728
2021,Ohio,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.5,4.7,6.3,0.4,7.7,4746,1.6,1.2,2.1,0.2,13.5,4765,3.1,2.4,3.8,0.4,11.9,4761,9.2,8.2,10.3,0.5,5.9,4724
