Year,Recipient,Demographic_Group,Demographic,Demo Variable,Current Cigarette_V,Current Cigarette_L,Current Cigarette_U,Current Cigarette_E,Current Cigarette_RSE,Current Cigarette_N,Current Smokeless_V,Current Smokeless_L,Current Smokeless_U,Current Smokeless_E,Current Smokeless_RSE,Current Smokeless_N,Current E-cigarette_V,Current E-cigarette_L,Current E-cigarette_U,Current E-cigarette_E,Current E-cigarette_RSE,Current E-cigarette_N,Current Any Tobacco Product_V,Current Any Tobacco Product_L,Current Any Tobacco Product_U,Current Any Tobacco Product_E,Current Any Tobacco Product_RSE,Current Any Tobacco Product_N,Past-Year Quit Attempt_V,Past-Year Quit Attempt_L,Past-Year Quit Attempt_U,Past-Year Quit Attempt_E,Past-Year Quit Attempt_RSE,Past-Year Quit Attempt_N
2021,Nevada,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,1467,2.1,1.3,3.3,0.5,23,1465,4.1,2.9,5.9,0.8,18.3,1460,6,4.5,7.9,0.9,14.6,1460,,,,,,
2022,Nevada,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,416,9.1,5.1,15.5,2.6,28.4,414,18.6,13.9,24.6,2.7,14.6,413,100,100,100,0,0,416,,,,,,
2022,Nevada,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,832,5,3.1,7.9,1.2,23.9,832,13.2,9.8,17.5,2,14.9,825,17.3,13.5,22,2.2,12.6,825,,,,,,
2022,Nevada,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,1682,1.2,0.8,1.9,0.3,23.6,1679,4.6,3.3,6.4,0.8,17.1,1670,5.7,4.3,7.6,0.8,14.5,1670,,,,,,
2023,Nevada,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,308,,4.1,15.5,2.8,34.3,306,15.7,9.7,24.4,3.7,23.5,302,100,100,100,0,0,308,,,,,,
2023,Nevada,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,759,,1.4,4.6,0.8,30.9,757,12.3,9.1,16.5,1.9,15.2,754,14.6,11.2,19,2,13.6,753,,,,,,
2023,Nevada,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,1464,3,1.9,4.7,0.7,23.7,1461,3.7,2.4,5.8,0.8,22.3,1455,6.5,4.7,8.9,1.1,16.5,1454,,,,,,
2019,Nevada,Education (2 Level),Graduate from college/technical school,_ED_LVL,8.8,6.6,11.7,1.3,14.4,916,1.8,1,3,0.5,27.6,919,,,,,,,,,,,,,54.9,45.9,63.6,4.6,0.1,109
2019,Nevada,Education (2 Level),Less than college/technical school graduate,_ED_LVL,17,15,19.3,1.1,6.5,1775,3.4,2.6,4.6,0.5,14.8,1778,,,,,,,,,,,,,59.1,50.4,67.2,4.3,0.1,113
2020,Nevada,Education (2 Level),Graduate from college/technical school,_ED_LVL,7.7,5.5,10.7,1.3,17,818,3.2,1.9,5.5,0.9,27.6,822,,,,,,,,,,,,,50.8,41.7,59.9,4.7,0.1,94
2020,Nevada,Education (2 Level),Less than college/technical school graduate,_ED_LVL,16.3,14.1,18.7,1.2,7.1,1570,3,2.2,4.1,0.5,16,1573,,,,,,,,,,,,,54.1,44.1,63.8,5.1,0.1,79
2021,Nevada,Education (2 Level),Graduate from college/technical school,_ED_LVL,8.7,6,12.6,1.7,19,929,1.7,1.1,2.8,0.4,24.3,929,4,2.6,6.2,0.9,22.1,925,12.6,9.5,16.5,1.8,14.1,925,42.8,32.9,53.4,5.3,0.1,74
2021,Nevada,Education (2 Level),Less than college/technical school graduate,_ED_LVL,17.6,15.2,20.3,1.3,7.4,1688,2.7,1.9,3.9,0.5,18.4,1697,7.9,6.3,9.9,0.9,11.6,1696,24.7,22,27.7,1.5,5.9,1685,41.9,31,53.7,5.9,0.2,56
2022,Nevada,Education (2 Level),Graduate from college/technical school,_ED_LVL,6.2,4.6,8.3,0.9,15.1,1092,1.8,1,3.2,0.5,29.4,1102,4.7,3,7.2,1,21.9,1096,11.3,8.9,14.3,1.4,12.3,1088,43.7,34.1,53.8,5.1,0.1,87
2022,Nevada,Education (2 Level),Less than college/technical school graduate,_ED_LVL,17.6,15.3,20.1,1.2,6.9,1826,3.8,2.7,5.3,0.7,17.8,1831,10.2,8.4,12.3,1,9.9,1819,26.4,23.6,29.3,1.4,5.4,1815,53.8,43.6,63.7,5.2,0.1,91
2023,Nevada,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.2,3.6,7.4,0.9,18.2,994,,0.3,1.4,0.3,39.7,1002,2.3,1.4,3.7,0.6,24.6,995,7.7,5.8,10.2,1.1,14.4,988,57.6,44.3,69.8,6.6,0.2,67
2023,Nevada,Education (2 Level),Less than college/technical school graduate,_ED_LVL,17.2,14,20.9,1.8,10.3,1527,4.5,3.2,6.4,0.8,17.8,1531,9.5,7.4,12,1.1,12.1,1524,26.7,23.1,30.6,1.9,7.2,1519,33.5,20.7,49.4,7.5,0.2,50
2019,Nevada,Education (4 Level),Graduated from College or Technical School,_EDUCAG,8.8,6.6,11.7,1.3,14.4,916,1.8,1,3,0.5,27.6,919,,,,,,,,,,,,,,,,,,
2019,Nevada,Education (4 Level),Attended College or Technical School,_EDUCAG,14,11.3,17.3,1.5,10.8,852,3.5,2.3,5.4,0.8,22.2,849,,,,,,,,,,,,,50.4,39.3,61.5,5.8,0.2,65
2019,Nevada,Education (4 Level),Did not graduate High School,_EDUCAG,19.3,14.4,25.4,2.8,14.5,270,,1.3,6,1.1,39.3,271,,,,,,,,,,,,,,,,,,
2019,Nevada,Education (4 Level),Graduated High School,_EDUCAG,19.5,16,23.5,1.9,9.8,653,3.7,2.3,5.7,0.8,23,658,,,,,,,,,,,,,61.7,51.5,71,5,0.1,80
2020,Nevada,Education (4 Level),Graduated from College or Technical School,_EDUCAG,7.7,5.5,10.7,1.3,17,818,3.2,1.9,5.5,0.9,27.6,822,,,,,,,,,,,,,,,,,,
2020,Nevada,Education (4 Level),Did not graduate High School,_EDUCAG,12.7,8,19.7,2.9,23.1,173,,0.2,2.8,0.5,71.5,174,,,,,,,,,,,,,,,,,,
2020,Nevada,Education (4 Level),Attended College or Technical School,_EDUCAG,16.2,13.1,19.7,1.7,10.4,767,2.7,1.6,4.5,0.7,25.7,767,,,,,,,,,,,,,52.8,42.2,63.2,5.5,0.1,71
2020,Nevada,Education (4 Level),Graduated High School,_EDUCAG,18,14.7,22,1.9,10.3,630,4.3,2.9,6.5,0.9,21.2,632,,,,,,,,,,,,,56.8,46.2,66.9,5.4,0.1,65
2021,Nevada,Education (4 Level),Graduated from College or Technical School,_EDUCAG,8.7,6,12.6,1.7,19,929,1.7,1.1,2.8,0.4,24.3,929,4,2.6,6.2,0.9,22.1,925,12.6,9.5,16.5,1.8,14.1,925,,,,,,
2021,Nevada,Education (4 Level),Attended College or Technical School,_EDUCAG,14.5,11.7,17.8,1.6,10.7,857,2.2,1.2,3.8,0.6,29,860,7.2,5.2,9.9,1.2,16.4,858,21.5,18.1,25.4,1.9,8.6,855,46.4,35,58.2,6,0.2,51
2021,Nevada,Education (4 Level),Graduated High School,_EDUCAG,16.8,13.5,20.8,1.8,11,691,4.1,2.5,6.7,1,25.3,696,9.4,6.7,13.1,1.6,17.2,697,26.3,22,31,2.3,8.7,690,,,,,,
2021,Nevada,Education (4 Level),Did not graduate High School,_EDUCAG,27.2,19.1,37.1,4.6,17.1,140,,0.4,3.9,0.7,61.7,141,,2.8,12.9,2.4,38.7,141,29.5,21.2,39.4,4.7,15.9,140,,,,,,
2022,Nevada,Education (4 Level),Graduated from College or Technical School,_EDUCAG,6.2,4.6,8.3,0.9,15.1,1092,1.8,1,3.2,0.5,29.4,1102,4.7,3,7.2,1,21.9,1096,11.3,8.9,14.3,1.4,12.3,1088,,,,,,
2022,Nevada,Education (4 Level),Attended College or Technical School,_EDUCAG,14.5,11.6,18,1.6,11.3,869,4.1,2.5,6.8,1.1,25.8,870,12.3,9.4,16,1.7,13.6,867,26,22.1,30.4,2.1,8.2,867,46.7,34.7,59.2,6.4,0.2,59
2022,Nevada,Education (4 Level),Graduated High School,_EDUCAG,18,14.6,22.1,1.9,10.6,748,3.3,1.9,5.5,0.9,26.8,751,10.7,7.9,14.4,1.6,15.3,744,26.7,22.5,31.3,2.3,8.5,741,48.4,36.5,60.6,6.3,0.2,60
2022,Nevada,Education (4 Level),Did not graduate High School,_EDUCAG,24.4,18,32.2,3.6,14.9,209,,1.5,10.2,2,49.2,210,,1.8,6.9,1.2,34.3,208,26.6,20,34.4,3.7,13.9,207,,,,,,
2023,Nevada,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.2,3.6,7.4,0.9,18.2,994,,0.3,1.4,0.3,39.7,1002,2.3,1.4,3.7,0.6,24.6,995,7.7,5.8,10.2,1.1,14.4,988,,,,,,
2023,Nevada,Education (4 Level),Attended College or Technical School,_EDUCAG,12.2,9.1,16.1,1.8,14.5,754,3.8,2.3,6.3,1,26.1,758,9.8,6.9,13.8,1.7,17.8,755,23.7,19.3,28.7,2.4,10.2,749,,,,,,
2023,Nevada,Education (4 Level),Did not graduate High School,_EDUCAG,20.1,12.1,31.5,4.9,24.6,112,,1.9,11.9,2.3,47.7,112,,1.3,14.3,2.8,61.2,112,25,16.1,36.7,5.3,21.1,112,,,,,,
2023,Nevada,Education (4 Level),Graduated High School,_EDUCAG,21.4,15.7,28.6,3.3,15.3,661,5.3,3.1,8.9,1.4,27.1,661,11.3,8.2,15.3,1.8,16,657,30.7,24.7,37.5,3.3,10.6,658,,,,,,
2019,Nevada,Frequent Mental Distress,No,_MENT14D,14.6,12.7,16.7,1,6.9,2310,2.8,2.1,3.8,0.4,15,2315,,,,,,,,,,,,,55.4,48.1,62.5,3.7,0.1,167
2019,Nevada,Frequent Mental Distress,Yes,_MENT14D,22,17.1,27.9,2.8,12.6,369,4.5,2.5,7.9,1.3,29.6,369,,,,,,,,,,,,,62.6,49.4,74.2,6.4,0.2,58
2020,Nevada,Frequent Mental Distress,No,_MENT14D,12.6,10.9,14.7,1,7.7,2005,3.2,2.4,4.2,0.5,14.6,2013,,,,,,,,,,,,,52.8,45,60.5,4,0.1,122
2020,Nevada,Frequent Mental Distress,Yes,_MENT14D,22.1,17,28.1,2.8,12.8,364,,1,5.6,1,42.9,363,,,,,,,,,,,,,,,,,,
2021,Nevada,Frequent Mental Distress,No,_MENT14D,13.9,11.8,16.2,1.1,8.2,2157,2.4,1.7,3.4,0.4,17.9,2164,5.2,4,6.7,0.7,13.1,2162,19.6,17.2,22.3,1.3,6.6,2151,36.6,28.4,45.7,4.5,0.1,96
2021,Nevada,Frequent Mental Distress,Yes,_MENT14D,24.3,18.8,30.7,3,12.5,418,,1.5,6.3,1.1,36.8,419,14.6,10.1,20.5,2.6,18,416,32.6,26.6,39.3,3.2,9.9,417,,,,,,
2022,Nevada,Frequent Mental Distress,No,_MENT14D,12.9,11.1,15,1,7.7,2456,3,2.1,4.3,0.5,17.8,2465,7.1,5.7,8.8,0.8,11.1,2450,20,17.8,22.5,1.2,6,2443,48.7,40.2,57.2,4.4,0.1,124
2022,Nevada,Frequent Mental Distress,Yes,_MENT14D,25.2,19.8,31.4,3,11.8,407,,2.7,10.5,1.9,34.8,411,18.6,13.6,25,2.9,15.7,410,37.7,31.4,44.5,3.4,8.9,406,50.3,36.3,64.3,7.3,0.2,50
2023,Nevada,Frequent Mental Distress,No,_MENT14D,10.8,8.9,13.1,1.1,10,2082,3.7,2.5,5.4,0.7,19.3,2094,5.7,4.3,7.6,0.8,14.8,2083,17.4,15,20.2,1.3,7.6,2072,46.1,35,57.5,5.8,0.2,75
2023,Nevada,Frequent Mental Distress,Yes,_MENT14D,27.9,19.5,38.3,4.8,17.3,412,,1.3,6.1,1.1,40.4,411,15.8,11,22.3,2.9,18.1,407,40.4,31.7,49.7,4.6,11.4,409,,,,,,
2019,Nevada,Race,Hispanic,_IMPRACE,10.7,7.9,14.2,1.6,14.9,524,,0.8,3.4,0.6,35.9,524,,,,,,,,,,,,,,,,,,
2019,Nevada,Race,"Black, Non-Hispanic",_IMPRACE,14.7,9.5,21.9,3.1,21.3,148,,0.5,4.9,0.9,57.7,149,,,,,,,,,,,,,,,,,,
2019,Nevada,Race,"White, Non-Hispanic",_IMPRACE,18.4,16.1,21.1,1.3,6.9,1793,4.5,3.3,6,0.7,15.4,1801,,,,,,,,,,,,,51.4,43.9,58.9,3.8,0.1,143
2019,Nevada,Race,"Other race, Non-Hispanic",_IMPRACE,26.7,16.9,39.6,5.8,21.9,133,,0.8,3.7,0.7,41,133,,,,,,,,,,,,,,,,,,
2019,Nevada,Race,"Asian, Non-Hispanic",_IMPRACE,,4.2,23.3,4.6,44.2,66,0,0,0,0,,65,,,,,,,,,,,,,,,,,,
2019,Nevada,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,7.2,36.8,7.4,42.4,38,,1.1,20.2,3.8,74.7,37,,,,,,,,,,,,,,,,,,
2020,Nevada,Race,Hispanic,_IMPRACE,10.9,7.8,15.1,1.8,16.8,399,,1.3,4.9,0.9,34.1,399,,,,,,,,,,,,,,,,,,
2020,Nevada,Race,"Black, Non-Hispanic",_IMPRACE,15.8,10.1,24,3.5,22.3,126,,1.3,9.2,1.8,50.7,126,,,,,,,,,,,,,,,,,,
2020,Nevada,Race,"White, Non-Hispanic",_IMPRACE,16.3,14,18.8,1.2,7.5,1645,3.6,2.7,4.8,0.5,14.9,1651,,,,,,,,,,,,,45.7,37.9,53.8,4.1,0.1,114
2020,Nevada,Race,"Other race, Non-Hispanic",_IMPRACE,16.3,9.1,27.5,4.6,28.4,131,,0.4,2.5,0.5,50.4,131,,,,,,,,,,,,,,,,,,
2020,Nevada,Race,"Asian, Non-Hispanic",_IMPRACE,,3.4,19.2,3.7,44.6,61,,0,1.5,0.2,101,62,,,,,,,,,,,,,,,,,,
2020,Nevada,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,7.4,34.2,6.7,39.8,37,,1.1,34.3,6.5,90.1,37,,,,,,,,,,,,,,,,,,
2021,Nevada,Race,Hispanic,_IMPRACE,12.3,8.6,17.1,2.2,17.6,405,,0.4,2.6,0.5,48.5,406,5.4,3.5,8.2,1.2,21.8,404,16.7,12.6,21.8,2.3,14,402,,,,,,
2021,Nevada,Race,"White, Non-Hispanic",_IMPRACE,16.1,13.8,18.8,1.3,7.9,1862,3.7,2.7,5.1,0.6,16.8,1870,6.7,5.3,8.6,0.8,12.6,1869,23.2,20.5,26.1,1.4,6.2,1861,40.5,31.8,49.9,4.7,0.1,88
2021,Nevada,Race,"Black, Non-Hispanic",_IMPRACE,20.8,13.5,30.7,4.4,21.1,136,,0.2,8,1.2,99.4,136,,5.1,18.5,3.3,33,136,28.6,20.3,38.7,4.7,16.6,136,,,,,,
2021,Nevada,Race,"Other race, Non-Hispanic",_IMPRACE,30.1,19.9,42.8,5.9,19.6,105,,0.5,4.1,0.8,53.4,105,,6.9,27.7,5.2,36,103,37.8,26.3,50.8,6.4,16.8,102,,,,,,
2021,Nevada,Race,"Asian, Non-Hispanic",_IMPRACE,,3.9,23.2,4.6,45.8,81,,0.3,12.4,1.9,99.2,81,,2,18.5,3.7,57.3,81,,7.1,29.2,5.5,36.6,81,,,,,,
2021,Nevada,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,5,32.4,6.7,48.7,36,,0.2,11.4,1.7,100.6,36,,1.6,47.5,9.9,91.2,36,,10.8,51.1,10.6,40.5,36,,,,,,
2022,Nevada,Race,"Black, Non-Hispanic",_IMPRACE,11.3,6.9,18,2.8,24.3,156,,0.4,9.4,1.6,80,158,9.7,5.4,16.7,2.8,28.8,157,21.7,15,30.3,3.9,18,155,,,,,,
2022,Nevada,Race,Hispanic,_IMPRACE,14.7,11.1,19.1,2,13.7,478,,1.2,5.6,1,39.5,478,7.7,5.3,11,1.5,19,474,21.4,17.2,26.3,2.3,10.8,474,,,,,,
2022,Nevada,Race,"White, Non-Hispanic",_IMPRACE,16,13.8,18.5,1.2,7.5,2069,4.3,3.1,6,0.7,16.9,2084,8.9,7.1,11,1,11.3,2072,23.9,21.3,26.8,1.4,5.9,2060,48.3,40.2,56.6,4.2,0.1,122
2022,Nevada,Race,"Asian, Non-Hispanic",_IMPRACE,,3.5,19.7,3.8,44.2,76,,0,0.8,0.1,100.9,76,,4.6,22.1,4.2,40.4,76,19.2,10.6,32.2,5.5,28.6,76,,,,,,
2022,Nevada,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,13.1,48.4,9.3,33.8,50,,0.3,13.6,2.1,99.5,50,,5.2,34.8,7.2,49.7,49,,24.1,60,9.6,23.5,49,,,,,,
2022,Nevada,Race,"Other race, Non-Hispanic",_IMPRACE,,8.3,27.5,4.8,30.7,101,,0.9,19.6,3.6,79.4,100,,3.2,20.4,4,47.6,100,19,11,30.8,5,26.4,101,,,,,,
2023,Nevada,Race,"White, Non-Hispanic",_IMPRACE,12.7,10.4,15.3,1.2,9.8,1843,4.4,3,6.4,0.8,18.9,1855,6.2,4.9,7.9,0.8,12.5,1844,20.9,18.1,24,1.5,7.2,1835,46.7,35.8,57.8,5.7,0.2,80
2023,Nevada,Race,Hispanic,_IMPRACE,13,8.9,18.7,2.5,19,332,,1.2,5.7,1.1,39.9,332,7.7,5,11.8,1.7,21.9,333,21,15.8,27.3,2.9,14,330,,,,,,
2023,Nevada,Race,"Black, Non-Hispanic",_IMPRACE,16.2,9.4,26.5,4.3,26.6,133,,1,18.3,3.4,74.3,134,,5.1,21.3,4,36.9,132,21.7,13.9,32.2,4.7,21.5,132,,,,,,
2023,Nevada,Race,"Asian, Non-Hispanic",_IMPRACE,,10.5,48.6,10,40,67,0,0,0,0,,67,,3.1,26.5,5.4,55.5,67,,15,52.4,9.9,32.3,67,,,,,,
2023,Nevada,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,8.2,44.5,9.3,44.1,36,,2.6,26.9,5.5,60.4,36,,1.9,22.5,4.5,63.8,35,,13.9,53.5,10.5,35,35,,,,,,
2023,Nevada,Race,"Other race, Non-Hispanic",_IMPRACE,,5.8,18.8,3.2,30.4,120,,0.5,10,1.8,76.1,119,,5.7,21.6,3.9,34.1,118,20.6,12.9,31.3,4.7,22.8,118,,,,,,
2019,Nevada,Sex,Female,_SEX,13.9,11.7,16.5,1.2,8.7,1424,,0.4,1.9,0.3,40.5,1429,,,,,,,,,,,,,58.3,49.3,66.7,4.5,0.1,113
2019,Nevada,Sex,Male,_SEX,17.5,14.8,20.5,1.4,8.3,1278,5.3,4,6.9,0.7,14,1280,,,,,,,,,,,,,56.1,47.1,64.8,4.6,0.1,113
2020,Nevada,Sex,Female,_SEX,11.9,9.8,14.3,1.2,9.7,1228,1,0.6,1.8,0.3,29.1,1233,,,,,,,,,,,,,45.6,36,55.6,5.1,0.1,77
2020,Nevada,Sex,Male,_SEX,16.6,13.9,19.7,1.5,8.8,1171,5.1,3.8,6.9,0.8,15.4,1173,,,,,,,,,,,,,57.4,48.3,66,4.6,0.1,96
2021,Nevada,Sex,Female,_SEX,13.2,10.8,16.1,1.3,10.1,1406,,0.3,2.3,0.4,54.8,1408,6.3,4.5,8.8,1.1,17.1,1406,17.6,14.7,20.8,1.5,8.8,1403,51.7,40.6,62.7,5.7,0.2,76
2021,Nevada,Sex,Male,_SEX,17.8,14.8,21.2,1.6,9.3,1219,4.2,3.1,5.7,0.7,16,1226,7.7,5.9,9.9,1,13,1223,26.2,22.8,29.9,1.8,6.9,1215,35.1,25.7,45.8,5.2,0.2,55
2022,Nevada,Sex,Female,_SEX,14.6,12.1,17.4,1.4,9.3,1503,,0.7,3.4,0.6,42.2,1511,8.6,6.6,11,1.1,12.7,1500,20.4,17.5,23.6,1.6,7.7,1493,52.9,42.7,63,5.2,0.1,99
2022,Nevada,Sex,Male,_SEX,15,12.6,17.8,1.3,8.9,1427,5.1,3.7,6.9,0.8,16.2,1435,9.1,7.1,11.7,1.2,12.8,1428,24.9,21.8,28.3,1.7,6.6,1422,45.7,36,55.8,5.1,0.1,81
2023,Nevada,Sex,Female,_SEX,12.9,10,16.4,1.6,12.7,1298,,0.8,4.4,0.8,44.8,1305,8.2,5.8,11.5,1.4,17.4,1296,19.5,16,23.5,1.9,9.8,1289,43.3,29.7,57.9,7.4,0.2,61
2023,Nevada,Sex,Male,_SEX,15.6,11.7,20.3,2.2,14,1233,5.3,3.8,7.4,0.9,17.1,1238,7.1,5.4,9.4,1,14,1233,24.5,20.3,29.3,2.3,9.4,1228,41.5,25.9,59.1,8.8,0.2,56
2019,Nevada,Total Population,Total Population,,15.7,13.9,17.6,0.9,6,2702,3,2.3,4,0.4,13.4,2709,,,,,,,,,,,,,57.1,50.7,63.3,3.2,0.1,226
2020,Nevada,Total Population,Total Population,,14.2,12.5,16.2,0.9,6.6,2399,3,2.3,4,0.4,13.7,2406,,,,,,,,,,,,,52.4,45.7,59.1,3.5,0.1,173
2021,Nevada,Total Population,Total Population,,15.5,13.5,17.7,1.1,6.9,2625,2.5,1.8,3.4,0.4,16,2634,7,5.7,8.6,0.7,10.5,2629,21.9,19.6,24.3,1.2,5.5,2618,42.4,34.8,50.4,4,0.1,131
2022,Nevada,Total Population,Total Population,,14.8,13,16.7,0.9,6.4,2930,3.3,2.4,4.5,0.5,15.8,2946,8.8,7.4,10.5,0.8,9,2928,22.7,20.5,25,1.1,5,2915,49.4,42.2,56.6,3.7,0.1,180
2023,Nevada,Total Population,Total Population,,14.2,11.7,17.1,1.4,9.7,2531,3.6,2.5,5,0.6,17.1,2543,7.7,6.1,9.6,0.9,11.4,2529,22,19.2,25.1,1.5,6.9,2517,42.3,31.4,54.1,5.9,0.2,117
2019,New Hampshire,Age,Age 65 or older,_AGE_G,7.1,5.8,8.7,0.7,10.1,2419,0.8,0.5,1.4,0.2,26.4,2432,,,,,,,,,,,,,48.9,38.6,59.3,5.3,0.2,71
2019,New Hampshire,Age,Age 18 to 24,_AGE_G,11.8,7.4,18.3,2.7,23.1,172,,1.2,7.6,1.4,46.7,171,,,,,,,,,,,,,,,,,,
2019,New Hampshire,Age,Age 45 to 64,_AGE_G,16.3,14.3,18.4,1.1,6.5,2020,1.7,1.1,2.7,0.4,23,2019,,,,,,,,,,,,,52.5,45.5,59.4,3.6,0.1,158
2019,New Hampshire,Age,Age 25 to 44,_AGE_G,23.6,20.2,27.3,1.8,7.7,870,3.8,2.4,5.9,0.9,23,873,,,,,,,,,,,,,53.4,44.7,61.8,4.4,0.1,117
2020,New Hampshire,Age,Age 65 or older,_AGE_G,8.6,7,10.5,0.9,10.4,2613,,0.4,1.7,0.3,36.8,2632,,,,,,,,,,,,,47.2,36.5,58.1,5.6,0.2,90
2020,New Hampshire,Age,Age 18 to 24,_AGE_G,9.6,5.8,15.4,2.4,24.8,229,,1.2,5.4,1,38.3,230,,,,,,,,,,,,,,,,,,
2020,New Hampshire,Age,Age 45 to 64,_AGE_G,14.8,13.1,16.7,0.9,6.3,2230,1.6,1.1,2.5,0.3,20.9,2236,,,,,,,,,,,,,53.2,46.5,59.8,3.4,0.1,163
2020,New Hampshire,Age,Age 25 to 44,_AGE_G,18.9,16,22.2,1.6,8.3,919,2.5,1.5,4.1,0.6,25.1,922,,,,,,,,,,,,,50,41.1,58.9,4.6,0.1,96
2021,New Hampshire,Age,Age 65 or older,_AGE_G,7.4,6.2,8.9,0.7,9.1,2993,0.8,0.5,1.2,0.2,25,3001,1.2,0.7,1.9,0.3,24.6,2997,8.6,7.3,10.1,0.7,8.4,2982,,,,,,
2021,New Hampshire,Age,Age 25 to 44,_AGE_G,15.2,12.5,18.3,1.5,9.6,821,,0.9,3.6,0.6,35.6,827,6.4,4.7,8.6,1,15.3,827,21.1,18,24.6,1.7,7.9,820,,,,,,
2021,New Hampshire,Age,Age 45 to 64,_AGE_G,15.6,13.7,17.7,1,6.5,2046,2.4,1.7,3.3,0.4,16.4,2056,2.4,1.7,3.4,0.4,17.3,2055,18.9,16.8,21.1,1.1,5.8,2041,,,,,,
2021,New Hampshire,Age,Age 18 to 24,_AGE_G,,2.6,10.1,1.8,34.9,175,,0.2,3.6,0.6,70.8,177,17.6,12.3,24.6,3.1,17.7,176,20.8,15,28.1,3.3,16,175,,,,,,
2022,New Hampshire,Age,Age 65 or older,_AGE_G,7.6,6.4,9,0.7,8.9,3206,0.8,0.4,1.4,0.2,29,3232,1.2,0.8,1.8,0.3,20.9,3219,9.2,7.9,10.8,0.7,7.9,3187,,,,,,
2022,New Hampshire,Age,Age 25 to 44,_AGE_G,13.6,11,16.6,1.4,10.4,769,3.8,2.4,5.9,0.9,22.8,767,11.2,8.8,14.3,1.4,12.4,763,25.3,21.8,29.2,1.9,7.4,765,,,,,,
2022,New Hampshire,Age,Age 45 to 64,_AGE_G,13.9,11.9,16,1,7.5,1890,1,0.6,1.8,0.3,29.3,1892,2.7,2,3.7,0.4,16.2,1893,16.2,14.2,18.4,1.1,6.8,1887,,,,,,
2022,New Hampshire,Age,Age 18 to 24,_AGE_G,,1.3,10.2,2,52.9,156,,0.1,5.3,0.8,99.7,155,23.5,16.6,32.3,4,17,155,24.7,17.6,33.4,4,16.3,155,,,,,,
2023,New Hampshire,Age,Age 65 or older,_AGE_G,8.1,6.7,9.7,0.8,9.3,3796,0.8,0.5,1.3,0.2,24.3,3834,0.8,0.6,1.3,0.2,21.6,3819,9.3,7.8,10.9,0.8,8.4,3772,,,,,,
2023,New Hampshire,Age,Age 45 to 64,_AGE_G,12.2,10.4,14.2,1,7.9,1931,1.7,1,2.8,0.4,25.3,1939,2.9,2.2,4,0.4,15.2,1935,15.8,13.8,18,1.1,6.8,1924,,,,,,
2023,New Hampshire,Age,Age 25 to 44,_AGE_G,12.9,10.2,16.1,1.5,11.7,760,1.9,1.1,3.4,0.5,28.3,762,12.1,9.6,15.2,1.4,11.8,759,23.3,19.8,27.2,1.9,8,754,,,,,,
2023,New Hampshire,Age,Age 18 to 24,_AGE_G,,1.2,6.7,1.3,45,162,,0.5,6.1,1.1,63.5,162,19.2,13.2,27.2,3.6,18.6,161,21.7,15.3,29.7,3.7,17,161,,,,,,
2019,New Hampshire,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,683,7,4.6,10.4,1.4,20.7,681,,,,,,,,,,,,,,,,,,
2019,New Hampshire,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1926,,1.1,3.5,0.6,30.5,1921,,,,,,,,,,,,,,,,,,
2019,New Hampshire,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2872,1.1,0.6,1.9,0.3,28.6,2866,,,,,,,,,,,,,,,,,,
2020,New Hampshire,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,703,4.2,2.6,6.6,1,23.7,701,,,,,,,,,,,,,,,,,,
2020,New Hampshire,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,2050,1.6,0.9,2.8,0.4,28.1,2044,,,,,,,,,,,,,,,,,,
2020,New Hampshire,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,3238,1.3,0.8,2.1,0.3,23.3,3231,,,,,,,,,,,,,,,,,,
2021,New Hampshire,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,607,4.9,3,7.8,1.2,24.4,605,9,6.3,12.8,1.6,18,606,100,100,100,0,0,607,,,,,,
2021,New Hampshire,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,2076,,0.9,3.2,0.5,31,2075,7.5,5.7,9.9,1.1,14.1,2073,9.2,7.2,11.8,1.2,12.6,2073,,,,,,
